"","Year","Gender_Female","Type_code","Total"
"13982",2003,1,"Causes",91
"13983",2003,1,"Causes",33
"13984",2003,1,"Causes",1
"13985",2003,1,"Causes",3
"13986",2003,1,"Causes",15
"13987",2003,1,"Causes",25
"13988",2003,1,"Causes",4
"13989",2003,1,"Causes",33
"13990",2003,1,"Causes",44
"13991",2003,1,"Causes",22
"13992",2003,1,"Causes",9
"13993",2003,1,"Causes",151
"13994",2003,1,"Causes",1
"13995",2003,1,"Causes",2
"13996",2003,1,"Causes",1
"13997",2003,1,"Causes",67
"13998",2003,1,"Causes",1
"13999",2003,1,"Causes",17
"14000",2003,1,"Causes",66
"14001",2003,1,"Causes",6
"14002",2003,1,"Causes",1
"14003",2003,1,"Causes",114
"14004",2003,1,"Causes",7
"14005",2003,1,"Causes",6
"14006",2003,1,"Causes",2
"14007",2003,1,"Causes",16
"14008",2003,1,"Causes",3
"14009",2003,1,"Causes",9
"14010",2003,1,"Causes",42
"14011",2003,1,"Causes",3
"14012",2003,1,"Causes",1
"14013",2003,1,"Causes",2
"14014",2003,1,"Causes",6
"14015",2003,1,"Causes",5
"14016",2003,1,"Causes",15
"14017",2003,1,"Causes",15
"14018",2003,1,"Causes",2
"14019",2003,1,"Causes",1
"14020",2003,1,"Causes",1
"14021",2003,1,"Causes",59
"14022",2003,1,"Causes",6
"14023",2003,1,"Causes",2
"14024",2003,1,"Causes",1
"14025",2003,1,"Causes",15
"14026",2003,1,"Causes",46
"14027",2003,1,"Causes",6
"14028",2003,1,"Causes",10
"14029",2003,1,"Causes",10
"14030",2003,1,"Causes",1
"14031",2003,1,"Causes",20
"14032",2003,1,"Causes",9
"14033",2003,1,"Causes",1
"14034",2004,1,"Causes",1
"14035",2004,1,"Causes",15
"14036",2004,1,"Causes",21
"14037",2004,1,"Causes",4
"14038",2004,1,"Causes",1
"14039",2004,1,"Causes",1
"14040",2004,1,"Causes",16
"14041",2004,1,"Causes",111
"14042",2004,1,"Causes",7
"14043",2004,1,"Causes",2
"14044",2004,1,"Causes",4
"14045",2004,1,"Causes",2
"14046",2004,1,"Causes",8
"14047",2004,1,"Causes",5
"14048",2004,1,"Causes",187
"14049",2004,1,"Causes",14
"14050",2004,1,"Causes",6
"14051",2004,1,"Causes",8
"14052",2004,1,"Causes",2
"14053",2004,1,"Causes",5
"14054",2004,1,"Causes",35
"14055",2004,1,"Causes",1
"14056",2004,1,"Causes",73
"14057",2004,1,"Causes",34
"14058",2004,1,"Causes",22
"14059",2004,1,"Causes",10
"14060",2004,1,"Causes",36
"14061",2004,1,"Causes",7
"14062",2004,1,"Causes",49
"14063",2004,1,"Causes",4
"14064",2004,1,"Causes",1
"14065",2004,1,"Causes",6
"14066",2004,1,"Causes",1
"14067",2004,1,"Causes",157
"14068",2004,1,"Causes",74
"14069",2004,1,"Causes",9
"14070",2004,1,"Causes",3
"14071",2004,1,"Causes",1
"14072",2004,1,"Causes",7
"14073",2004,1,"Causes",1
"14074",2004,1,"Causes",8
"14075",2004,1,"Causes",51
"14076",2004,1,"Causes",2
"14077",2004,1,"Causes",2
"14078",2004,1,"Causes",4
"14079",2004,1,"Causes",3
"14080",2004,1,"Causes",2
"14081",2004,1,"Causes",38
"14082",2004,1,"Causes",1
"14083",2004,1,"Causes",1
"14084",2004,1,"Causes",33
"14085",2004,1,"Causes",1
"14086",2004,1,"Causes",37
"14087",2004,1,"Causes",2
"14088",2004,1,"Causes",24
"14089",2004,1,"Causes",2
"14090",2004,1,"Causes",19
"14091",2004,1,"Causes",3
"14092",2004,1,"Causes",3
"14093",2004,1,"Causes",4
"14094",2004,1,"Causes",3
"14095",2004,1,"Causes",1
"14096",2004,1,"Causes",10
"14097",2004,1,"Causes",12
"14098",2004,1,"Causes",10
"14099",2004,1,"Causes",12
"14100",2005,1,"Causes",5
"14101",2005,1,"Causes",14
"14102",2005,1,"Causes",3
"14103",2005,1,"Causes",10
"14104",2005,1,"Causes",11
"14105",2005,1,"Causes",1
"14106",2005,1,"Causes",3
"14107",2005,1,"Causes",2
"14108",2005,1,"Causes",1
"14109",2005,1,"Causes",173
"14110",2005,1,"Causes",3
"14111",2005,1,"Causes",22
"14112",2005,1,"Causes",7
"14113",2005,1,"Causes",28
"14114",2005,1,"Causes",4
"14115",2005,1,"Causes",2
"14116",2005,1,"Causes",37
"14117",2005,1,"Causes",5
"14118",2005,1,"Causes",143
"14119",2005,1,"Causes",3
"14120",2005,1,"Causes",1
"14121",2005,1,"Causes",8
"14122",2005,1,"Causes",108
"14123",2005,1,"Causes",2
"14124",2005,1,"Causes",1
"14125",2005,1,"Causes",3
"14126",2005,1,"Causes",24
"14127",2005,1,"Causes",2
"14128",2005,1,"Causes",1
"14129",2005,1,"Causes",2
"14130",2005,1,"Causes",1
"14131",2005,1,"Causes",8
"14132",2005,1,"Causes",99
"14133",2005,1,"Causes",1
"14134",2005,1,"Causes",151
"14135",2005,1,"Causes",45
"14136",2005,1,"Causes",31
"14137",2005,1,"Causes",2
"14138",2005,1,"Causes",4
"14139",2005,1,"Causes",3
"14140",2005,1,"Causes",2
"14141",2005,1,"Causes",105
"14142",2005,1,"Causes",6
"14143",2005,1,"Causes",308
"14144",2005,1,"Causes",1
"14145",2005,1,"Causes",20
"14146",2005,1,"Causes",48
"14147",2005,1,"Causes",29
"14148",2005,1,"Causes",63
"14149",2005,1,"Causes",51
"14150",2005,1,"Causes",4
"14151",2005,1,"Causes",3
"14152",2005,1,"Causes",4
"14153",2005,1,"Causes",1
"14154",2005,1,"Causes",1
"14155",2005,1,"Causes",8
"14156",2006,1,"Causes",3
"14157",2006,1,"Causes",3
"14158",2006,1,"Causes",7
"14159",2006,1,"Causes",9
"14160",2006,1,"Causes",24
"14161",2006,1,"Causes",27
"14162",2006,1,"Causes",18
"14163",2006,1,"Causes",1
"14164",2006,1,"Causes",5
"14165",2006,1,"Causes",143
"14166",2006,1,"Causes",15
"14167",2006,1,"Causes",1
"14168",2006,1,"Causes",2
"14169",2006,1,"Causes",123
"14170",2006,1,"Causes",58
"14171",2006,1,"Causes",2
"14172",2006,1,"Causes",20
"14173",2006,1,"Causes",185
"14174",2006,1,"Causes",2
"14175",2006,1,"Causes",6
"14176",2006,1,"Causes",1
"14177",2006,1,"Causes",4
"14178",2006,1,"Causes",2
"14179",2006,1,"Causes",46
"14180",2006,1,"Causes",9
"14181",2006,1,"Causes",35
"14182",2006,1,"Causes",1
"14183",2006,1,"Causes",140
"14184",2006,1,"Causes",46
"14185",2006,1,"Causes",161
"14186",2006,1,"Causes",1
"14187",2006,1,"Causes",4
"14188",2006,1,"Causes",13
"14189",2006,1,"Causes",3
"14190",2006,1,"Causes",1
"14191",2006,1,"Causes",2
"14192",2006,1,"Causes",1
"14193",2006,1,"Causes",2
"14194",2006,1,"Causes",14
"14195",2006,1,"Causes",29
"14196",2006,1,"Causes",13
"14197",2006,1,"Causes",15
"14198",2006,1,"Causes",73
"14199",2006,1,"Causes",40
"14200",2006,1,"Causes",8
"14201",2006,1,"Causes",9
"14202",2006,1,"Causes",17
"14203",2006,1,"Causes",2
"14204",2006,1,"Causes",1
"14205",2006,1,"Causes",6
"14206",2007,1,"Causes",3
"14207",2007,1,"Causes",1
"14208",2007,1,"Causes",5
"14209",2007,1,"Causes",9
"14210",2007,1,"Causes",16
"14211",2007,1,"Causes",1
"14212",2007,1,"Causes",1
"14213",2007,1,"Causes",17
"14214",2007,1,"Causes",159
"14215",2007,1,"Causes",7
"14216",2007,1,"Causes",1
"14217",2007,1,"Causes",58
"14218",2007,1,"Causes",2
"14219",2007,1,"Causes",14
"14220",2007,1,"Causes",141
"14221",2007,1,"Causes",2
"14222",2007,1,"Causes",1
"14223",2007,1,"Causes",6
"14224",2007,1,"Causes",1
"14225",2007,1,"Causes",9
"14226",2007,1,"Causes",25
"14227",2007,1,"Causes",15
"14228",2007,1,"Causes",76
"14229",2007,1,"Causes",6
"14230",2007,1,"Causes",4
"14231",2007,1,"Causes",50
"14232",2007,1,"Causes",4
"14233",2007,1,"Causes",5
"14234",2007,1,"Causes",2
"14235",2007,1,"Causes",12
"14236",2007,1,"Causes",140
"14237",2007,1,"Causes",2
"14238",2007,1,"Causes",2
"14239",2007,1,"Causes",4
"14240",2007,1,"Causes",179
"14241",2007,1,"Causes",32
"14242",2007,1,"Causes",4
"14243",2007,1,"Causes",17
"14244",2007,1,"Causes",1
"14245",2007,1,"Causes",3
"14246",2007,1,"Causes",4
"14247",2007,1,"Causes",4
"14248",2007,1,"Causes",1
"14249",2007,1,"Causes",3
"14250",2007,1,"Causes",21
"14251",2007,1,"Causes",1
"14252",2007,1,"Causes",1
"14253",2007,1,"Causes",3
"14254",2007,1,"Causes",109
"14255",2007,1,"Causes",11
"14256",2007,1,"Causes",1
"14257",2007,1,"Causes",2
"14258",2007,1,"Causes",13
"14259",2007,1,"Causes",2
"14260",2007,1,"Causes",3
"14261",2007,1,"Causes",2
"14262",2007,1,"Causes",29
"14263",2007,1,"Causes",1
"14264",2007,1,"Causes",8
"14265",2007,1,"Causes",1
"14266",2007,1,"Causes",17
"14267",2007,1,"Causes",5
"14268",2007,1,"Causes",1
"14269",2007,1,"Causes",1
"14270",2007,1,"Causes",2
"14271",2008,1,"Causes",2
"14272",2008,1,"Causes",11
"14273",2008,1,"Causes",2
"14274",2008,1,"Causes",1
"14275",2008,1,"Causes",1
"14276",2008,1,"Causes",15
"14277",2008,1,"Causes",36
"14278",2008,1,"Causes",26
"14279",2008,1,"Causes",34
"14280",2008,1,"Causes",2
"14281",2008,1,"Causes",1
"14282",2008,1,"Causes",2
"14283",2008,1,"Causes",5
"14284",2008,1,"Causes",1
"14285",2008,1,"Causes",1
"14286",2008,1,"Causes",13
"14287",2008,1,"Causes",4
"14288",2008,1,"Causes",1
"14289",2008,1,"Causes",129
"14290",2008,1,"Causes",1
"14291",2008,1,"Causes",155
"14292",2008,1,"Causes",50
"14293",2008,1,"Causes",6
"14294",2008,1,"Causes",30
"14295",2008,1,"Causes",2
"14296",2008,1,"Causes",13
"14297",2008,1,"Causes",182
"14298",2008,1,"Causes",2
"14299",2008,1,"Causes",101
"14300",2008,1,"Causes",5
"14301",2008,1,"Causes",12
"14302",2008,1,"Causes",21
"14303",2008,1,"Causes",3
"14304",2008,1,"Causes",4
"14305",2008,1,"Causes",4
"14306",2008,1,"Causes",5
"14307",2008,1,"Causes",4
"14308",2008,1,"Causes",2
"14309",2008,1,"Causes",1
"14310",2008,1,"Causes",2
"14311",2008,1,"Causes",157
"14312",2008,1,"Causes",9
"14313",2008,1,"Causes",2
"14314",2008,1,"Causes",163
"14315",2008,1,"Causes",51
"14316",2008,1,"Causes",1
"14317",2008,1,"Causes",1
"14318",2008,1,"Causes",4
"14319",2008,1,"Causes",70
"14320",2008,1,"Causes",16
"14321",2008,1,"Causes",1
"14322",2008,1,"Causes",56
"14323",2008,1,"Causes",2
"14324",2008,1,"Causes",37
"14325",2008,1,"Causes",2
"14326",2008,1,"Causes",1
"14327",2008,1,"Causes",3
"14328",2008,1,"Causes",1
"14329",2008,1,"Causes",18
"14330",2008,1,"Causes",1
"14331",2008,1,"Causes",1
"14332",2008,1,"Causes",16
"14333",2008,1,"Causes",11
"14334",2008,1,"Causes",12
"14335",2008,1,"Causes",1
"14336",2008,1,"Causes",19
"14337",2008,1,"Causes",3
"14338",2008,1,"Causes",11
"14339",2008,1,"Causes",1
"14340",2008,1,"Causes",1
"14341",2009,1,"Causes",12
"14342",2009,1,"Causes",13
"14343",2009,1,"Causes",3
"14344",2009,1,"Causes",4
"14345",2009,1,"Causes",27
"14346",2009,1,"Causes",2
"14347",2009,1,"Causes",1
"14348",2009,1,"Causes",194
"14349",2009,1,"Causes",109
"14350",2009,1,"Causes",1
"14351",2009,1,"Causes",1
"14352",2009,1,"Causes",1
"14353",2009,1,"Causes",28
"14354",2009,1,"Causes",1
"14355",2009,1,"Causes",53
"14356",2009,1,"Causes",39
"14357",2009,1,"Causes",195
"14358",2009,1,"Causes",13
"14359",2009,1,"Causes",22
"14360",2009,1,"Causes",12
"14361",2009,1,"Causes",2
"14362",2009,1,"Causes",5
"14363",2009,1,"Causes",10
"14364",2009,1,"Causes",1
"14365",2009,1,"Causes",19
"14366",2009,1,"Causes",4
"14367",2009,1,"Causes",1
"14368",2009,1,"Causes",178
"14369",2009,1,"Causes",2
"14370",2009,1,"Causes",9
"14371",2009,1,"Causes",3
"14372",2009,1,"Causes",176
"14373",2009,1,"Causes",3
"14374",2009,1,"Causes",1
"14375",2009,1,"Causes",18
"14376",2009,1,"Causes",7
"14377",2009,1,"Causes",30
"14378",2009,1,"Causes",71
"14379",2009,1,"Causes",2
"14380",2009,1,"Causes",47
"14381",2009,1,"Causes",1
"14382",2009,1,"Causes",16
"14383",2009,1,"Causes",50
"14384",2009,1,"Causes",1
"14385",2009,1,"Causes",2
"14386",2009,1,"Causes",30
"14387",2009,1,"Causes",2
"14388",2009,1,"Causes",70
"14389",2009,1,"Causes",5
"14390",2009,1,"Causes",16
"14391",2009,1,"Causes",1
"14392",2009,1,"Causes",5
"14393",2009,1,"Causes",10
"14394",2009,1,"Causes",8
"14395",2009,1,"Causes",1
"14396",2009,1,"Causes",1
"14397",2009,1,"Causes",13
"14398",2009,1,"Causes",3
"14399",2010,1,"Causes",14
"14400",2010,1,"Causes",2
"14401",2010,1,"Causes",36
"14402",2010,1,"Causes",11
"14403",2010,1,"Causes",3
"14404",2010,1,"Causes",1
"14405",2010,1,"Causes",32
"14406",2010,1,"Causes",17
"14407",2010,1,"Causes",19
"14408",2010,1,"Causes",1
"14409",2010,1,"Causes",3
"14410",2010,1,"Causes",1
"14411",2010,1,"Causes",38
"14412",2010,1,"Causes",9
"14413",2010,1,"Causes",2
"14414",2010,1,"Causes",15
"14415",2010,1,"Causes",5
"14416",2010,1,"Causes",12
"14417",2010,1,"Causes",69
"14418",2010,1,"Causes",145
"14419",2010,1,"Causes",94
"14420",2010,1,"Causes",6
"14421",2010,1,"Causes",232
"14422",2010,1,"Causes",1
"14423",2010,1,"Causes",31
"14424",2010,1,"Causes",1
"14425",2010,1,"Causes",8
"14426",2010,1,"Causes",6
"14427",2010,1,"Causes",205
"14428",2010,1,"Causes",2
"14429",2010,1,"Causes",3
"14430",2010,1,"Causes",6
"14431",2010,1,"Causes",13
"14432",2010,1,"Causes",7
"14433",2010,1,"Causes",126
"14434",2010,1,"Causes",59
"14435",2010,1,"Causes",58
"14436",2010,1,"Causes",5
"14437",2010,1,"Causes",16
"14438",2010,1,"Causes",1
"14439",2010,1,"Causes",27
"14440",2010,1,"Causes",1
"14441",2010,1,"Causes",17
"14442",2010,1,"Causes",5
"14443",2010,1,"Causes",5
"14444",2010,1,"Causes",99
"14445",2010,1,"Causes",42
"14446",2010,1,"Causes",6
"14447",2010,1,"Causes",7
"14448",2010,1,"Causes",14
"14449",2010,1,"Causes",4
"14450",2010,1,"Causes",3
"14451",2010,1,"Causes",1
"14452",2010,1,"Causes",1
"14453",2011,1,"Causes",13
"14454",2011,1,"Causes",1
"14455",2011,1,"Causes",8
"14456",2011,1,"Causes",1
"14457",2011,1,"Causes",4
"14458",2011,1,"Causes",201
"14459",2011,1,"Causes",20
"14460",2011,1,"Causes",98
"14461",2011,1,"Causes",44
"14462",2011,1,"Causes",1
"14463",2011,1,"Causes",19
"14464",2011,1,"Causes",1
"14465",2011,1,"Causes",11
"14466",2011,1,"Causes",126
"14467",2011,1,"Causes",71
"14468",2011,1,"Causes",1
"14469",2011,1,"Causes",1
"14470",2011,1,"Causes",11
"14471",2011,1,"Causes",17
"14472",2011,1,"Causes",12
"14473",2011,1,"Causes",3
"14474",2011,1,"Causes",12
"14475",2011,1,"Causes",2
"14476",2011,1,"Causes",5
"14477",2011,1,"Causes",9
"14478",2011,1,"Causes",62
"14479",2011,1,"Causes",6
"14480",2011,1,"Causes",1
"14481",2011,1,"Causes",5
"14482",2011,1,"Causes",31
"14483",2011,1,"Causes",1
"14484",2011,1,"Causes",1
"14485",2011,1,"Causes",6
"14486",2011,1,"Causes",5
"14487",2011,1,"Causes",2
"14488",2011,1,"Causes",119
"14489",2011,1,"Causes",48
"14490",2011,1,"Causes",1
"14491",2011,1,"Causes",159
"14492",2011,1,"Causes",35
"14493",2011,1,"Causes",1
"14494",2011,1,"Causes",1
"14495",2011,1,"Causes",4
"14496",2011,1,"Causes",22
"14497",2011,1,"Causes",25
"14498",2011,1,"Causes",4
"14499",2011,1,"Causes",54
"14500",2011,1,"Causes",14
"14501",2011,1,"Causes",2
"14502",2011,1,"Causes",4
"14503",2011,1,"Causes",11
"14504",2011,1,"Causes",1
"14505",2011,1,"Causes",7
"14506",2011,1,"Causes",8
"14507",2011,1,"Causes",14
"14508",2012,1,"Causes",6
"14509",2012,1,"Causes",3
"14510",2012,1,"Causes",10
"14511",2012,1,"Causes",15
"14512",2012,1,"Causes",2
"14513",2012,1,"Causes",3
"14514",2012,1,"Causes",1
"14515",2012,1,"Causes",1
"14516",2012,1,"Causes",14
"14517",2012,1,"Causes",29
"14518",2012,1,"Causes",157
"14519",2012,1,"Causes",93
"14520",2012,1,"Causes",205
"14521",2012,1,"Causes",34
"14522",2012,1,"Causes",1
"14523",2012,1,"Causes",18
"14524",2012,1,"Causes",1
"14525",2012,1,"Causes",7
"14526",2012,1,"Causes",79
"14527",2012,1,"Causes",12
"14528",2012,1,"Causes",5
"14529",2012,1,"Causes",1
"14530",2012,1,"Causes",3
"14531",2012,1,"Causes",1
"14532",2012,1,"Causes",1
"14533",2012,1,"Causes",77
"14534",2012,1,"Causes",2
"14535",2012,1,"Causes",1
"14536",2012,1,"Causes",2
"14537",2012,1,"Causes",4
"14538",2012,1,"Causes",6
"14539",2012,1,"Causes",4
"14540",2012,1,"Causes",1
"14541",2012,1,"Causes",14
"14542",2012,1,"Causes",190
"14543",2012,1,"Causes",52
"14544",2012,1,"Causes",2
"14545",2012,1,"Causes",4
"14546",2012,1,"Causes",30
"14547",2012,1,"Causes",57
"14548",2012,1,"Causes",20
"14549",2012,1,"Causes",11
"14550",2012,1,"Causes",1
"14551",2012,1,"Causes",159
"14552",2012,1,"Causes",4
"14553",2012,1,"Causes",1
"14554",2012,1,"Causes",3
"14555",2012,1,"Causes",23
"14556",2012,1,"Causes",55
"14557",2012,1,"Causes",12
"14558",2012,1,"Causes",1
"14559",2012,1,"Causes",3
"14560",2012,1,"Causes",68
"14561",2012,1,"Causes",25
"14562",2012,1,"Causes",9
"14563",2012,1,"Causes",8
"14564",2012,1,"Causes",1
"14565",2012,1,"Causes",13
"14566",2012,1,"Causes",1
"14567",2012,1,"Causes",13
"14568",2012,1,"Causes",15
"14569",2001,1,"Causes",1
"14570",2001,1,"Causes",1
"14571",2001,1,"Causes",3
"14572",2001,1,"Causes",1
"14573",2001,1,"Causes",1
"14574",2001,1,"Causes",2
"14575",2001,1,"Causes",1
"14576",2001,1,"Causes",6
"14577",2001,1,"Causes",7
"14578",2001,1,"Causes",1
"14579",2001,1,"Causes",1
"14580",2001,1,"Causes",4
"14581",2001,1,"Causes",3
"14582",2002,1,"Causes",1
"14583",2002,1,"Causes",2
"14584",2002,1,"Causes",2
"14585",2002,1,"Causes",3
"14586",2002,1,"Causes",3
"14587",2002,1,"Causes",1
"14588",2002,1,"Causes",4
"14589",2002,1,"Causes",1
"14590",2002,1,"Causes",1
"14591",2002,1,"Causes",2
"14592",2002,1,"Causes",2
"14593",2002,1,"Causes",2
"14594",2003,1,"Causes",1
"14595",2003,1,"Causes",1
"14596",2003,1,"Causes",1
"14597",2003,1,"Causes",2
"14598",2003,1,"Causes",4
"14599",2003,1,"Causes",2
"14600",2003,1,"Causes",2
"14601",2003,1,"Causes",4
"14602",2003,1,"Causes",10
"14603",2003,1,"Causes",1
"14604",2003,1,"Causes",9
"14605",2004,1,"Causes",1
"14606",2004,1,"Causes",3
"14607",2004,1,"Causes",5
"14608",2004,1,"Causes",8
"14609",2004,1,"Causes",5
"14610",2004,1,"Causes",2
"14611",2004,1,"Causes",4
"14612",2004,1,"Causes",9
"14613",2004,1,"Causes",5
"14614",2005,1,"Causes",1
"14615",2005,1,"Causes",1
"14616",2005,1,"Causes",4
"14617",2005,1,"Causes",1
"14618",2005,1,"Causes",1
"14619",2005,1,"Causes",6
"14620",2005,1,"Causes",2
"14621",2005,1,"Causes",4
"14622",2005,1,"Causes",7
"14623",2005,1,"Causes",3
"14624",2005,1,"Causes",1
"14625",2005,1,"Causes",3
"14626",2005,1,"Causes",1
"14627",2005,1,"Causes",2
"14628",2005,1,"Causes",1
"14629",2005,1,"Causes",1
"14630",2005,1,"Causes",3
"14631",2005,1,"Causes",3
"14632",2005,1,"Causes",1
"14633",2005,1,"Causes",1
"14634",2006,1,"Causes",2
"14635",2006,1,"Causes",1
"14636",2006,1,"Causes",22
"14637",2006,1,"Causes",1
"14638",2006,1,"Causes",3
"14639",2006,1,"Causes",13
"14640",2006,1,"Causes",1
"14641",2006,1,"Causes",3
"14642",2006,1,"Causes",1
"14643",2007,1,"Causes",1
"14644",2007,1,"Causes",6
"14645",2007,1,"Causes",5
"14646",2007,1,"Causes",14
"14647",2007,1,"Causes",8
"14648",2007,1,"Causes",3
"14649",2007,1,"Causes",1
"14650",2008,1,"Causes",2
"14651",2008,1,"Causes",2
"14652",2008,1,"Causes",2
"14653",2008,1,"Causes",4
"14654",2008,1,"Causes",4
"14655",2008,1,"Causes",4
"14656",2008,1,"Causes",3
"14657",2008,1,"Causes",5
"14658",2008,1,"Causes",4
"14659",2008,1,"Causes",1
"14660",2008,1,"Causes",2
"14661",2008,1,"Causes",1
"14662",2008,1,"Causes",3
"14663",2008,1,"Causes",6
"14664",2008,1,"Causes",5
"14665",2008,1,"Causes",2
"14666",2008,1,"Causes",2
"14667",2008,1,"Causes",1
"14668",2008,1,"Causes",2
"14669",2008,1,"Causes",5
"14670",2008,1,"Causes",1
"14671",2008,1,"Causes",4
"14672",2008,1,"Causes",1
"14673",2008,1,"Causes",3
"14674",2008,1,"Causes",1
"14675",2008,1,"Causes",1
"14676",2009,1,"Causes",2
"14677",2009,1,"Causes",1
"14678",2009,1,"Causes",8
"14679",2009,1,"Causes",2
"14680",2009,1,"Causes",15
"14681",2009,1,"Causes",6
"14682",2009,1,"Causes",6
"14683",2009,1,"Causes",3
"14684",2009,1,"Causes",3
"14685",2009,1,"Causes",8
"14686",2009,1,"Causes",3
"14687",2009,1,"Causes",3
"14688",2009,1,"Causes",2
"14689",2009,1,"Causes",2
"14690",2009,1,"Causes",2
"14691",2009,1,"Causes",1
"14692",2009,1,"Causes",1
"14693",2009,1,"Causes",1
"14694",2009,1,"Causes",1
"14695",2009,1,"Causes",17
"14696",2009,1,"Causes",1
"14697",2009,1,"Causes",1
"14698",2009,1,"Causes",1
"14699",2009,1,"Causes",1
"14700",2009,1,"Causes",1
"14701",2009,1,"Causes",1
"14702",2009,1,"Causes",2
"14703",2009,1,"Causes",17
"14704",2009,1,"Causes",7
"14705",2010,1,"Causes",2
"14706",2010,1,"Causes",2
"14707",2010,1,"Causes",2
"14708",2010,1,"Causes",1
"14709",2010,1,"Causes",2
"14710",2010,1,"Causes",1
"14711",2010,1,"Causes",1
"14712",2010,1,"Causes",2
"14713",2010,1,"Causes",2
"14714",2010,1,"Causes",1
"14715",2010,1,"Causes",1
"14716",2010,1,"Causes",1
"14717",2010,1,"Causes",1
"14718",2010,1,"Causes",1
"14719",2010,1,"Causes",1
"14720",2010,1,"Causes",1
"14721",2010,1,"Causes",1
"14722",2010,1,"Causes",1
"14723",2010,1,"Causes",2
"14724",2010,1,"Causes",1
"14725",2010,1,"Causes",2
"14726",2010,1,"Causes",3
"14727",2010,1,"Causes",2
"14728",2010,1,"Causes",2
"14729",2010,1,"Causes",1
"14730",2010,1,"Causes",2
"14731",2010,1,"Causes",1
"14732",2010,1,"Causes",1
"14733",2010,1,"Causes",1
"14734",2010,1,"Causes",1
"14735",2010,1,"Causes",1
"14736",2010,1,"Causes",1
"14737",2011,1,"Causes",2
"14738",2011,1,"Causes",29
"14739",2011,1,"Causes",3
"14740",2011,1,"Causes",2
"14741",2011,1,"Causes",20
"14742",2011,1,"Causes",18
"14743",2011,1,"Causes",3
"14744",2012,1,"Causes",2
"14745",2012,1,"Causes",2
"14746",2012,1,"Causes",2
"14747",2012,1,"Causes",7
"14748",2012,1,"Causes",10
"14749",2012,1,"Causes",3
"14750",2012,1,"Causes",2
"14751",2012,1,"Causes",5
"14752",2012,1,"Causes",1
"14753",2012,1,"Causes",7
"14754",2012,1,"Causes",2
"14755",2012,1,"Causes",7
"14756",2012,1,"Causes",7
"14757",2012,1,"Causes",2
"14758",2012,1,"Causes",1
"14759",2012,1,"Causes",4
"14760",2012,1,"Causes",1
"14761",2012,1,"Causes",2
"14762",2012,1,"Causes",1
"14763",2012,1,"Causes",5
"14764",2012,1,"Causes",5
"14765",2001,1,"Causes",2
"14766",2001,1,"Causes",43
"14767",2001,1,"Causes",4
"14768",2001,1,"Causes",40
"14769",2001,1,"Causes",19
"14770",2001,1,"Causes",5
"14771",2001,1,"Causes",2
"14772",2001,1,"Causes",2
"14773",2001,1,"Causes",3
"14774",2001,1,"Causes",2
"14775",2001,1,"Causes",1
"14776",2001,1,"Causes",22
"14777",2001,1,"Causes",246
"14778",2001,1,"Causes",1
"14779",2001,1,"Causes",27
"14780",2001,1,"Causes",6
"14781",2001,1,"Causes",37
"14782",2001,1,"Causes",64
"14783",2001,1,"Causes",354
"14784",2001,1,"Causes",1
"14785",2001,1,"Causes",115
"14786",2001,1,"Causes",7
"14787",2001,1,"Causes",22
"14788",2001,1,"Causes",4
"14789",2001,1,"Causes",10
"14790",2001,1,"Causes",24
"14791",2001,1,"Causes",77
"14792",2001,1,"Causes",7
"14793",2001,1,"Causes",104
"14794",2001,1,"Causes",18
"14795",2001,1,"Causes",16
"14796",2001,1,"Causes",540
"14797",2001,1,"Causes",13
"14798",2001,1,"Causes",1
"14799",2001,1,"Causes",2
"14800",2001,1,"Causes",4
"14801",2001,1,"Causes",2
"14802",2001,1,"Causes",5
"14803",2001,1,"Causes",73
"14804",2001,1,"Causes",190
"14805",2001,1,"Causes",3
"14806",2001,1,"Causes",29
"14807",2001,1,"Causes",48
"14808",2001,1,"Causes",1
"14809",2001,1,"Causes",21
"14810",2001,1,"Causes",9
"14811",2001,1,"Causes",2
"14812",2001,1,"Causes",23
"14813",2001,1,"Causes",414
"14814",2001,1,"Causes",12
"14815",2001,1,"Causes",1
"14816",2001,1,"Causes",24
"14817",2001,1,"Causes",52
"14818",2001,1,"Causes",2
"14819",2001,1,"Causes",10
"14820",2001,1,"Causes",1
"14821",2001,1,"Causes",18
"14822",2001,1,"Causes",335
"14823",2001,1,"Causes",159
"14824",2001,1,"Causes",9
"14825",2001,1,"Causes",3
"14826",2001,1,"Causes",1
"14827",2001,1,"Causes",2
"14828",2001,1,"Causes",48
"14829",2001,1,"Causes",8
"14830",2001,1,"Causes",4
"14831",2001,1,"Causes",2
"14832",2001,1,"Causes",2
"14833",2001,1,"Causes",9
"14834",2001,1,"Causes",2
"14835",2001,1,"Causes",10
"14836",2001,1,"Causes",3
"14837",2001,1,"Causes",112
"14838",2001,1,"Causes",5
"14839",2001,1,"Causes",86
"14840",2001,1,"Causes",1
"14841",2001,1,"Causes",185
"14842",2001,1,"Causes",142
"14843",2001,1,"Causes",1
"14844",2001,1,"Causes",35
"14845",2001,1,"Causes",1
"14846",2001,1,"Causes",4
"14847",2001,1,"Causes",1
"14848",2001,1,"Causes",34
"14849",2001,1,"Causes",15
"14850",2001,1,"Causes",72
"14851",2001,1,"Causes",51
"14852",2001,1,"Causes",2
"14853",2001,1,"Causes",26
"14854",2001,1,"Causes",2
